,"Comp","File","Line","Spkr","StTime","Content","EnTime","dneg"
"1","ATL","ATL_se0_ag1_m_01_1","67","ATL_se0_ag1_m_01","65.3846","I never really lived in Atlanta.","67.2811","0"
"2","ATL","ATL_se0_ag1_m_01_1","99","ATL_se0_ag1_m_01","111.941","it wasn't really, you know what I'm saying, like too much to do in the house.","114.7951","0"
"3","ATL","ATL_se0_ag1_m_01_1","115","ATL_se0_ag1_m_01","133.5931","all kind- I don't know, all kind of stuff, man.","135.6167","0"
"4","ATL","ATL_se0_ag1_m_01_1","141","ATL_se0_ag1_m_01","171.5127","If they not hooping, they not really-","173.0746","0"
"5","ATL","ATL_se0_ag1_m_01_1","145","ATL_se0_ag1_m_01","175.3605","they're not doing too much.","176.5294","0"
"6","ATL","ATL_se0_ag1_m_01_1","184","ATL_se0_ag1_m_01","250.8424","Nah, that's not true.","251.9569","0"
"7","ATL","ATL_se0_ag1_m_01_1","303","ATL_se0_ag1_m_01","415.5491","I went to Indiana when I was like a kid. I don't really remember that shit.","418.9102","0"
"8","ATL","ATL_se0_ag1_m_01_1","305","ATL_se0_ag1_m_01","419.0785","I don't know if it count.","420.167","0"
"9","ATL","ATL_se0_ag1_m_01_1","329","ATL_se0_ag1_m_01","448.9749","Cause, you know, we from Georgia, nigga, we don't see no snow. Y'all got a bunch of fucking snow.","452.9021","1"
"10","ATL","ATL_se0_ag1_m_01_1","343","ATL_se0_ag1_m_01","470.9949","Wasn't no snowball fight.","472.4791","1"
"11","ATL","ATL_se0_ag1_m_01_1","367","ATL_se0_ag1_m_01","509.3542","Shit, I wo- I- nah, I wouldn't have-","511.4272","0"
"12","ATL","ATL_se0_ag1_m_01_1","378","ATL_se0_ag1_m_01","524.2263","mischievous bad, not like-","526.0623","0"
"13","ATL","ATL_se0_ag1_m_01_1","461","ATL_se0_ag1_m_01","643.0631","It ain't take too long for me to start getting in shit up there.","645.4679","0"
"14","ATL","ATL_se0_ag1_m_01_1","479","ATL_se0_ag1_m_01","669.2933","You know what I'm saying, they was just looking at that shit like, it's not like","672.059","0"
"15","ATL","ATL_se0_ag1_m_01_1","481","ATL_se0_ag1_m_01","672.3878","violent shit. It's not like, you know what I'm saying, too much disrespect or, you know what I'm saying, disobedient shit. It's just mainly like","679.3049","0"
"16","ATL","ATL_se0_ag1_m_01_1","483","ATL_se0_ag1_m_01","679.7257","I'm not going to class, [like] (laughing)","682.0335","0"
"17","ATL","ATL_se0_ag1_m_01_1","485","ATL_se0_ag1_m_01","682.554","I wasn't doing that shit. And it's like a lot of,","684.6951","0"
"18","ATL","ATL_se0_ag1_m_01_1","499","ATL_se0_ag1_m_01","704.2912","I asked that nigga, I said ay, why is everybody clapping? Cause I'm clapping too like a dumbass, you know what I'm saying. I don't know why these hoes clap.","710.5307","0"
"19","ATL","ATL_se0_ag1_m_01_1","505","ATL_se0_ag1_m_01","717.4512","I ju- I don't know, bruh. That shit-","719.1563","0"
"20","ATL","ATL_se0_ag1_m_01_1","527","ATL_se0_ag1_m_01","745.068","cause I wasn't ever in class. I-","746.7958","0"
"21","ATL","ATL_se0_ag1_m_01_1","531","ATL_se0_ag1_m_01","749.1887","they don't got cameras, they ain't gonna know.","750.6779","0"
"22","ATL","ATL_se0_ag1_m_01_1","551","ATL_se0_ag1_m_01","774.5837","And that shit mighta not even be right, like","776.6654","0"
"23","ATL","ATL_se0_ag1_m_01_1","553","ATL_se0_ag1_m_01","777.0306","I might not even had the right kind of shirt on for that shit, like (laughing)","780.0409","0"
"24","ATL","ATL_se0_ag1_m_01_1","591","ATL_se0_ag1_m_01","832.7156","You ain't been here all week.","833.9545","0"
"25","ATL","ATL_se0_ag1_m_01_1","598","ATL_se0_ag1_m_01","841.3107","they couldn't really say s- too much, you know what I'm saying. Like","843.9368","0"
"26","ATL","ATL_se0_ag1_m_01_1","608","ATL_se0_ag1_m_01","850.2618","I ain't taking no notes.","851.2678","1"
"27","ATL","ATL_se0_ag1_m_01_1","621","ATL_se0_ag1_m_01","871.0085","I don't- I didn't either, bruh. And then I learned it. I didn't want to, bruh.","874.3442","0"
"28","ATL","ATL_se0_ag1_m_01_1","664","ATL_se0_ag1_m_01","941.3659","they didn't tell me how long I was suspended. They just said don't come back to school til we sort shit out.","945.9037","0"
"29","ATL","ATL_se0_ag1_m_01_1","673","ATL_se0_ag1_m_01","956.5841","I just wasn't in school from like","958.3912","0"
"30","ATL","ATL_se0_ag1_m_01_1","683","ATL_se0_ag1_m_01","969.5753","I just wasn't in school. I was at the crib, chilling like, I-","971.9794","0"
"31","ATL","ATL_se0_ag1_m_01_1","753","ATL_se0_ag1_m_01","1076.0659","Yeah, like, you [know what I'm saying? I was just] like, oh these privileged ass nigga. They [don't wanna fight, you] know what I'm saying. I'm going to class, bruh.","1082.4538","0"
"32","ATL","ATL_se0_ag1_m_01_1","761","ATL_se0_ag1_m_01","1087.3243","I don't know. It's some-","1088.3797","0"
"33","ATL","ATL_se0_ag1_m_01_1","777","ATL_se0_ag1_m_01","1102.0171","He's a bitch ass nigga. Like, I s- I just don't fuck with him, you know what I'm saying.","1105.9094","0"
"34","ATL","ATL_se0_ag1_m_01_1","788","ATL_se0_ag1_m_01","1114.5939","you can't tell, bruh.","1116.013","0"
"35","ATL","ATL_se0_ag1_m_01_1","790","ATL_se0_ag1_m_01","1116.6871","I swear to God, you can't tell. Like all of these niggas is just like","1120.1637","0"
"36","ATL","ATL_se0_ag1_m_01_1","804","ATL_se0_ag1_m_01","1138.9986","Cause you know, you know what I'm saying, you might, it depend, bruh. Some niggas be intimidated. You can't walk around there intimidated, like,","1145.0346","0"
"37","ATL","ATL_se0_ag1_m_01_1","810","ATL_se0_ag1_m_01","1149.9981","I don't like- I- I don't walk around like that, bruh. I mind my business, you know what I'm saying. Everybody out there friendly.","1154.6859","0"
"38","ATL","ATL_se0_ag1_m_01_1","818","ATL_se0_ag1_m_01","1165.2629","You know what I'm saying, if you don't know how to-","1166.6745","0"
"39","ATL","ATL_se0_ag1_m_01_1","898","ATL_se0_ag1_m_01","1271.4922","Yeah, bruh, I wasn't cut out to be a janitor.","1273.8074","0"
"40","ATL","ATL_se0_ag1_m_01_1","900","ATL_se0_ag1_m_01","1275.2948","I wasn't made for that shit.","1276.4913","0"
"41","ATL","ATL_se0_ag1_m_01_1","923","ATL_se0_ag1_m_01","1311.6391","it wasn't that cool.","1312.6709","0"
"42","ATL","ATL_se0_ag1_m_01_1","931","ATL_se0_ag1_m_01","1321.2994","[Wasn't] that sweet. <laugh>","1323.7246","0"
"43","ATL","ATL_se0_ag1_m_01_1","1074","ATL_se0_ag1_m_01","1507.0845","I don't know, man. I just try and create. I try not to like look at it like I just do art,","1510.8456","0"
"44","ATL","ATL_se0_ag1_m_01_1","1132","ATL_se0_ag1_m_01","1608.1308","I don't know, bruh.","1609.0343","0"
"45","ATL","ATL_se0_ag1_m_01_1","1136","ATL_se0_ag1_m_01","1609.9634","Cause now niggas is having kids, bruh. I really [can't.] (laughing)","1612.9693","0"
"46","ATL","ATL_se0_ag1_m_01_1","1139","ATL_se0_ag1_m_01","1613.4609","[I can't even] count no more, bruh. I just fuck with all of 'em, you know what I'm saying.","1617.5734","1"
"47","ATL","ATL_se0_ag1_m_01_1","1185","ATL_se0_ag1_m_01","1695.8263","I don't know, bruh. This shit that I'm doing, I been staying down on it so long.","1699.1553","0"
"48","ATL","ATL_se0_ag1_m_01_1","1214","ATL_se0_ag1_m_01","1738.7587","Not limited to nothing, you know what I'm saying.","1741.1937","1"
"49","ATL","ATL_se0_ag1_m_01_1","1233","ATL_se0_ag1_m_01","1780.6247","I don't know, man. I like","1781.7411","0"
"50","ATL","ATL_se0_ag1_m_01_1","1237","ATL_se0_ag1_m_01","1784.7423","I don't know, everything.","1785.8021","0"
"51","ATL","ATL_se0_ag1_m_01_1","1266","ATL_se0_ag1_m_01","1817.2957","I don't know, I like kind of soulful","1819.0404","0"
"52","ATL","ATL_se0_ag1_m_01_1","1270","ATL_se0_ag1_m_01","1821.117","Like- like Krit and shit. Not like on some like,","1823.3991","0"
"53","ATL","ATL_se0_ag1_m_01_1","1278","ATL_se0_ag1_m_01","1832.0568","[Type of shit] when I say soulful. I don't mean like","1834.5467","0"
"54","ATL","ATL_se0_ag1_m_01_1","1295","ATL_se0_ag1_m_01","1853.8856","Not gonna get the same thing every time you look at it.","1856.3667","0"
"55","ATL","ATL_se0_ag1_m_01_1","1365","ATL_se0_ag1_m_01","1986.6707","Some of it. I don't really like pork,","1988.5032","0"
"56","ATL","ATL_se0_ag1_m_01_1","1367","ATL_se0_ag1_m_01","1988.6944","you know what I'm saying, like [I'm not big on pork.]","1990.9055","0"
"57","ATL","ATL_se0_ag1_m_01_1","1371","ATL_se0_ag1_m_01","1993.6048","I'm not gonna sit here and lie to y'all.","1995.2723","0"
"58","ATL","ATL_se0_ag1_m_01_1","1378","ATL_se0_ag1_m_01","2000.3226","not really.","2001.0687","0"
"59","ATL","ATL_se0_ag1_m_01_1","1382","ATL_se0_ag1_m_01","2003.3539","I'm not gonna lie,","2004.2017","0"
"60","ATL","ATL_se0_ag1_m_01_1","1384","ATL_se0_ag1_m_01","2004.595","but [that's not something I'm going] for.","2006.3009","0"
"61","ATL","ATL_se0_ag1_m_01_1","1505","ATL_se0_ag1_m_01","2164.2301","[We don't] do that queer [shit.]","2165.4081","0"
"62","ATL","ATL_se0_ag1_m_01_1","1525","ATL_se0_ag1_m_01","2191.8168","Ain't got that one.","2192.81","0"
"63","ATL","ATL_se0_ag1_m_01_1","1547","ATL_se0_ag1_m_01","2211.0813","And you know what I'm saying, /RD-NAME-2/ means man in charge. I ain't know if niggas knew that.","2214.8263","0"
"64","ATL","ATL_se0_ag1_m_01_1","1620","ATL_se0_ag1_m_01","2331.0324","Movies, I don't know. I just like good movies. That shit just gotta be good.","2334.0615","0"
"65","ATL","ATL_se0_ag1_m_01_1","1622","ATL_se0_ag1_m_01","2335.479","It don't really matter.","2336.2427","0"
"66","ATL","ATL_se0_ag1_m_01_1","1626","ATL_se0_ag1_m_01","2348.4341","I don't know, they been doing advertisement, I think.","2350.6443","0"
"67","ATL","ATL_se0_ag1_m_01_1","1636","ATL_se0_ag1_m_01","2366.6241","Oh, I never started it.","2367.6215","0"
"68","ATL","ATL_se0_ag1_m_01_1","1638","ATL_se0_ag1_m_01","2367.7348","I [don't really fuck with that shit.]","2369.3444","0"
"69","ATL","ATL_se0_ag1_m_01_1","1651","ATL_se0_ag1_m_01","2385.5919","[I] don't really fuck with that shit, [man.]","2387.8534","0"
"70","ATL","ATL_se0_ag1_m_01_1","1664","ATL_se0_ag1_m_01","2408.728","I don't know. I- man, I might be stretching it with twelve, bruh.","2411.2914","0"
"71","ATL","ATL_se0_ag1_m_01_1","1724","ATL_se0_ag1_m_01","2492.7746","on that way, bruh, I don't really fuck with it.","2494.9012","0"
"72","ATL","ATL_se0_ag1_m_01_1","1726","ATL_se0_ag1_m_01","2495.3361","I don't watch stuff running like that.","2496.7944","0"
"73","ATL","ATL_se0_ag1_m_01_1","1733","ATL_se0_ag1_m_01","2506.6181","but I don't watch it like, you know what I'm saying. If it's just me chilling,","2509.3081","0"
"74","ATL","ATL_se0_ag1_m_01_1","1738","ATL_se0_ag1_m_01","2512.8381","[I ain't gonna like], bruh what the fuck is this? You know what I'm [saying, but]","2515.6136","0"
"75","ATL","ATL_se0_ag1_m_01_1","1740","ATL_se0_ag1_m_01","2516.0892","nah that ain't my- my choice.","2517.5673","0"
"76","ATL","ATL_se0_ag1_m_01_1","1766","ATL_se0_ag1_m_01","2554.5872","[Yeah], like bruh, you don't have a choice.","2556.2757","0"
"77","ATL","ATL_se0_ag1_m_01_1","1767","ATL_se0_ag1_m_01","2556.4949","It don't matter, you going to","2558.1437","0"
"78","ATL","ATL_se0_ag1_m_01_1","1802","ATL_se0_ag1_m_01","2609.7975","I don't really even fuck with Jordan no more, man.","2612.2201","1"
"79","ATL","ATL_se0_ag1_m_01_1","1868","ATL_se0_ag1_m_01","2703.8167","Yeah, you don't gotta /skimp/ down.","2705.4431","0"
"80","ATL","ATL_se0_ag1_m_02_1","137","ATL_se0_ag1_m_02","137.5834","but not too old to where he in a whole nother generation.","140.5473","0"
"81","ATL","ATL_se0_ag1_m_02_1","147","ATL_se0_ag1_m_02","147.7479","you know what I'm saying. You ain't even cocky at all.","149.6452","0"
"82","ATL","ATL_se0_ag1_m_02_1","149","ATL_se0_ag1_m_02","150.3774","Like people wouldn't know,","151.4168","0"
"83","ATL","ATL_se0_ag1_m_02_1","183","ATL_se0_ag1_m_02","172.2491","you know, that I don't know.","173.5576","0"
"84","ATL","ATL_se0_ag1_m_02_1","340","ATL_se0_ag1_m_02","342.1506","everything wasn't in my will to be how it is right now.","344.8745","0"
"85","ATL","ATL_se0_ag1_m_02_1","362","ATL_se0_ag1_m_02","364.4773","at the end of the day, they don't want me to die. They want me to stay alive, so, you know,","367.5141","0"
"86","ATL","ATL_se0_ag1_m_02_1","407","ATL_se0_ag1_m_02","412.7048","not that I'm that much older, like","414.3013","0"
"87","ATL","ATL_se0_ag1_m_02_1","490","ATL_se0_ag1_m_02","506.8841","[Nah, not-] not- not- not at all back [then.]","509.0908","0"
"88","ATL","ATL_se0_ag1_m_02_1","590","ATL_se0_ag1_m_02","627.4691","you know, crazy cause I still don't-","629.3815","0"
"89","ATL","ATL_se0_ag1_m_02_1","592","ATL_se0_ag1_m_02","629.4818","I don't fuck with school.","630.6451","0"
"90","ATL","ATL_se0_ag1_m_02_1","610","ATL_se0_ag1_m_02","654.9029","[<exhale>] [man, I- I] don't","656.6346","0"
"91","ATL","ATL_se0_ag1_m_02_1","619","ATL_se0_ag1_m_02","663.573","[They don't just] be [like],","664.485","0"
"92","ATL","ATL_se0_ag1_m_02_1","670","ATL_se0_ag1_m_02","715.9595","it [wasn't]","716.5621","0"
"93","ATL","ATL_se0_ag1_m_02_1","689","ATL_se0_ag1_m_02","744.4702","Some rhyme and some doesn't?","745.6701","0"
"94","ATL","ATL_se0_ag1_m_02_1","695","ATL_se0_ag1_m_02","749.7465","there is no preference","750.728","0"
"95","ATL","ATL_se0_ag1_m_02_1","723","ATL_se0_ag1_m_02","781.2937","it may not even rhyme.","782.5157","0"
"96","ATL","ATL_se0_ag1_m_02_1","771","ATL_se0_ag1_m_02","833.6291","Apple isn't far from the tree which means","836.0317","0"
"97","ATL","ATL_se0_ag1_m_02_1","783","ATL_se0_ag1_m_02","847.9331","couldn't catch a thing.","848.8611","0"
"98","ATL","ATL_se0_ag1_m_02_1","799","ATL_se0_ag1_m_02","868.0779","So from now on what we talk about ain't out the rectum.","870.8981","0"
"99","ATL","ATL_se0_ag1_m_02_1","850","ATL_se0_ag1_m_02","921.3825","you know, tomorrow's not promised. Of course I have","923.8405","0"
"100","ATL","ATL_se0_ag1_m_02_1","927","ATL_se0_ag1_m_02","999.8466","you have the advantage, and you can just take advantage whenever you want","1002.7417","0"
"101","ATL","ATL_se0_ag1_m_02_1","1022","ATL_se0_ag1_m_02","1104.5989","I- it's not that I can't get away from music cause I watch anime.","1107.945","0"
"102","ATL","ATL_se0_ag1_m_02_1","1049","ATL_se0_ag1_m_02","1134.8986","But I don't be like-","1135.8524","0"
"103","ATL","ATL_se0_ag1_m_02_1","1132","ATL_se0_ag1_m_02","1226.1619","And it's not like I'm thinking that cause I saw a video /where it was/ this dude talking about- I forgot his name.","1230.492","0"
"104","ATL","ATL_se0_ag1_m_02_1","1149","ATL_se0_ag1_m_02","1252.6588","[But it was] like, they wouldn't let me play basketball.","1255.2949","0"
"105","ATL","ATL_se0_ag1_m_02_1","1167","ATL_se0_ag1_m_02","1276.1564","but [they ain't wanna take] that time","1277.8578","0"
"106","ATL","ATL_se0_ag1_m_02_1","1171","ATL_se0_ag1_m_02","1279.8981","And, you know, it is what it is, cause I don't really give a fuck. I ain't in school no more. What they [gonna do, write me] up?","1284.7498","1"
"107","ATL","ATL_se0_ag1_m_02_1","1177","ATL_se0_ag1_m_02","1289.1095","fuck you. Fuck you too. You ain't wanna take time, you [know, to teach me],","1292.4137","0"
"108","ATL","ATL_se0_ag1_m_02_1","1181","ATL_se0_ag1_m_02","1295.3732","with school basketball, they never,","1297.2485","0"
"109","ATL","ATL_se0_ag1_m_02_1","1187","ATL_se0_ag1_m_02","1299.9811","I never [made] the team.","1301.1154","0"
"110","ATL","ATL_se0_ag1_m_02_1","1199","ATL_se0_ag1_m_02","1310.3181","I went to tryouts, but [I wasn't a basketball] player,","1313.4255","0"
"111","ATL","ATL_se0_ag1_m_02_1","1203","ATL_se0_ag1_m_02","1313.623","[like I don't-]","1314.1527","0"
"112","ATL","ATL_se0_ag1_m_02_1","1206","ATL_se0_ag1_m_02","1315.6685","not- not folks embarrassing me, [no no no.]","1317.9319","0"
"113","ATL","ATL_se0_ag1_m_02_1","1222","ATL_se0_ag1_m_02","1332.9667","[like] I [ain't- I don't know nothing],","1334.911","0"
"114","ATL","ATL_se0_ag1_m_02_1","1224","ATL_se0_ag1_m_02","1335.4627","you know what I'm saying, I don't know nothing, and I'm six- I'm like six one, six [two.]","1338.7508","1"
"115","ATL","ATL_se0_ag1_m_02_1","1231","ATL_se0_ag1_m_02","1347.4266","you know what I'm saying. I'm not saying that I am a coach,","1349.6075","0"
"116","ATL","ATL_se0_ag1_m_02_1","1260","ATL_se0_ag1_m_02","1372.1576","[They team] wasn't that damn big.","1373.5136","0"
"117","ATL","ATL_se0_ag1_m_02_1","1298","ATL_se0_ag1_m_02","1408.0913","I wasn't supposed to be on that basketball team.","1410.7916","0"
"118","ATL","ATL_se0_ag1_m_02_1","1304","ATL_se0_ag1_m_02","1419.9256","I don't want him, mm-mm.","1421.065","0"
"119","ATL","ATL_se0_ag1_m_02_1","1396","ATL_se0_ag1_m_02","1511.2698","I wasn't gonna play","1512.5897","0"
"120","ATL","ATL_se0_ag1_m_02_1","1401","ATL_se0_ag1_m_02","1519.5487","And then I was like, I already don't wanna play.","1522.0905","0"
"121","ATL","ATL_se0_ag1_m_02_1","1473","ATL_se0_ag1_m_02","1612.2263","automatically ain't gonna understand me","1613.8215","0"
"122","ATL","ATL_se0_ag1_m_02_1","1485","ATL_se0_ag1_m_02","1627.1207","And they don't- they don't even","1628.4001","0"
"123","ATL","ATL_se0_ag1_m_02_1","1499","ATL_se0_ag1_m_02","1648.847","[They don't think about]","1649.7905","0"
"124","ATL","ATL_se0_ag1_m_02_1","1503","ATL_se0_ag1_m_02","1654.9708","It's not about my actual-","1656.7289","0"
"125","ATL","ATL_se0_ag1_m_02_1","1520","ATL_se0_ag1_m_02","1670.6636","and honestly, you know, people mean well. I- I can't","1673.7551","0"
"126","ATL","ATL_se0_ag1_m_02_1","1523","ATL_se0_ag1_m_02","1676.1512","I just know I wouldn't go about it that [way.]","1677.8939","0"
"127","ATL","ATL_se0_ag1_m_02_1","1547","ATL_se0_ag1_m_02","1707.27","and not who he's-","1708.095","0"
"128","ATL","ATL_se0_ag1_m_02_1","1557","ATL_se0_ag1_m_02","1716.7554","We may not know what we doing, you know,","1718.6977","0"
"129","ATL","ATL_se0_ag1_m_02_1","1590","ATL_se0_ag1_m_02","1755.3886","[Not even just different.]","1756.9354","0"
"130","ATL","ATL_se0_ag1_m_02_1","1599","ATL_se0_ag1_m_02","1767.2192","it's not even the whole- you know, the whole body of","1769.8988","0"
"131","ATL","ATL_se0_ag1_m_02_1","1650","ATL_se0_ag1_m_02","1814.487","And the people we actually fish for, we may not even get them,","1817.1048","0"
"132","ATL","ATL_se0_ag1_m_02_1","1739","ATL_se0_ag1_m_02","1903.8897","not every- not e-","1904.7353","0"
"133","ATL","ATL_se0_ag1_m_02_1","1754","ATL_se0_ag1_m_02","1923.7046","Too bad they ain't paying me for this.","1925.1843","0"
"134","ATL","ATL_se0_ag1_m_02_1","1768","ATL_se0_ag1_m_02","1937.5187","I ain't gonna even,","1938.586","0"
"135","ATL","ATL_se0_ag1_m_02_1","1944","ATL_se0_ag1_m_02","2115.8857","[I ain't wanna say] that. I ain't wanna go there.","2118.0387","0"
"136","ATL","ATL_se0_ag1_m_02_1","1946","ATL_se0_ag1_m_02","2118.3596","[I ain't wanna go to the hood days]","2120.1528","0"
"137","ATL","ATL_se0_ag1_m_02_1","1991","ATL_se0_ag1_m_02","2178.0871","Kool-Aid no sugar.","2179.2008","0"
"138","ATL","ATL_se0_ag1_m_02_1","2078","ATL_se0_ag1_m_02","2276.6295","I can't do this anymore.","2278.0671","0"
"139","ATL","ATL_se0_ag1_m_02_1","2153","ATL_se0_ag1_m_02","2365.1232","In the fell clutch of circumstance I have not winced nor cried aloud.","2369.0763","0"
"140","ATL","ATL_se0_ag1_m_02_1","2171","ATL_se0_ag1_m_02","2387.2413","It matters not how strait","2388.6442","0"
"141","ATL","ATL_se0_ag1_m_03_1","69","ATL_se0_ag1_m_03","57.6703","how Los Angeles is and operates. I- I couldn't stay with my father","61.3753","0"
"142","ATL","ATL_se0_ag1_m_03_1","71","ATL_se0_ag1_m_03","61.4784","due to like some political situations as far as the streets was concerned. So I couldn't","65.1552","0"
"143","ATL","ATL_se0_ag1_m_03_1","190","ATL_se0_ag1_m_03","187.6035","not necessarily, you know, nothing matters because stuff does matter, but","191.5257","0"
"144","ATL","ATL_se0_ag1_m_03_1","204","ATL_se0_ag1_m_03","207.1915","And it wasn't like that for me. I- I m-","208.9368","0"
"145","ATL","ATL_se0_ag1_m_03_1","292","ATL_se0_ag1_m_03","290.1534","Never mind. That's the only pa- <laugh> that's the one- <laugh>","292.5289","0"
"146","ATL","ATL_se0_ag1_m_03_1","294","ATL_se0_ag1_m_03","292.8898","[that's the] one phrase I always heard, every time they got tired of talking to me, they just hit, ne- never mind, or forget it.","297.2877","0"
"147","ATL","ATL_se0_ag1_m_03_1","317","ATL_se0_ag1_m_03","317.1762","trees and s- like just little stuff like little- like trees and stuff like I- I never seen this many trees before-","322.7383","0"
"148","ATL","ATL_se0_ag1_m_03_1","389","ATL_se0_ag1_m_03","393.9528","pizza, hot do- I don't be- I don't do all the-","396.6015","0"
"149","ATL","ATL_se0_ag1_m_03_1","393","ATL_se0_ag1_m_03","398.6845","[the- yeah], the fancy- the shrimp scampis and sca- I don't- I don't need all tha- I'm allergic to seafood matter fact. I [can't even eat none of] that.","405.1743","1"
"150","ATL","ATL_se0_ag1_m_03_1","403","ATL_se0_ag1_m_03","415.1164","like have [like a- like] a seafood platter out, and I be like, [this is cool], but I can't eat this. [<laugh>]","420.3032","0"
"151","ATL","ATL_se0_ag1_m_03_1","517","ATL_se0_ag1_m_03","543.4211","mayonnaise. They put tomatoes and cheese on there, but I ain't /want one/ of that.","546.4771","0"
"152","ATL","ATL_se0_ag1_m_03_1","529","ATL_se0_ag1_m_03","563.1779","I don't know. I guess","563.9925","0"
"153","ATL","ATL_se0_ag1_m_03_1","597","ATL_se0_ag1_m_03","635.039","because you don't have a helmet on your head,","636.5445","0"
"154","ATL","ATL_se0_ag1_m_03_1","605","ATL_se0_ag1_m_03","643.7393","[You don't have] [anything to hide behind.]","645.2035","0"
"155","ATL","ATL_se0_ag1_m_03_1","610","ATL_se0_ag1_m_03","650.3425","[They] can't see 'em.","651.1365","0"
"156","ATL","ATL_se0_ag1_m_03_1","613","ATL_se0_ag1_m_03","653.6577","billions of dollars, millionaires and stuff, [but nobody know who they are] cause you can't see they face.","658.2192","1"
"157","ATL","ATL_se0_ag1_m_03_1","665","ATL_se0_ag1_m_03","711.7043","[And] it's so much contact. Basketball is the most physical sport. We don't have no pads, no helmet, no nothing.","717.1527","1"
"158","ATL","ATL_se0_ag1_m_03_1","684","ATL_se0_ag1_m_03","732.0437","you know, it's- it's- there're no more satisfying [feeling, you know what I mean.]","734.9104","0"
"159","ATL","ATL_se0_ag1_m_03_1","696","ATL_se0_ag1_m_03","753.5084","not to mention","754.4712","0"
"160","ATL","ATL_se0_ag1_m_03_1","723","ATL_se0_ag1_m_03","777.5954","I [don't know, I just-]","778.3945","0"
"161","ATL","ATL_se0_ag1_m_03_1","736","ATL_se0_ag1_m_03","795.4878","[I don't- I] don't necessarily-","796.93","1"
"162","ATL","ATL_se0_ag1_m_03_1","738","ATL_se0_ag1_m_03","798.1829","[no], I don't- I don't- I don't think LeBron","799.9617","1"
"163","ATL","ATL_se0_ag1_m_03_1","752","ATL_se0_ag1_m_03","816.7449","caught a cramp, and now I can't play. Other final, oh I'm- I got hit in the head, and [now this and-]","821.1569","0"
"164","ATL","ATL_se0_ag1_m_03_1","782","ATL_se0_ag1_m_03","853.3842","Jordan had the flu. When you have the flu, you don't have no","855.957","1"
"165","ATL","ATL_se0_ag1_m_03_1","794","ATL_se0_ag1_m_03","868.2185","But LeBron is the greatest. No, man. Fu- I can't- no, it's- no, too many excuses.","873.3692","0"
"166","ATL","ATL_se0_ag1_m_03_1","871","ATL_se0_ag1_m_03","959.9457","I ain't giving up.","960.6573","0"
"167","ATL","ATL_se0_ag1_m_03_1","883","ATL_se0_ag1_m_03","976.024","Yeah, that's- that's another thing, his killer instinct, he doesn't-","978.9924","1"
"168","ATL","ATL_se0_ag1_m_03_1","911","ATL_se0_ag1_m_03","1010.6371","/wasn't- this that-/ [and then you- and you can see] it-","1012.6626","0"
"169","ATL","ATL_se0_ag1_m_03_1","921","ATL_se0_ag1_m_03","1019.271","and he makes a move, passes it off, and they looking like, I don't know what to do. Like why you passing it to me? [Like you must want it] back.","1024.6214","0"
"170","ATL","ATL_se0_ag1_m_03_1","963","ATL_se0_ag1_m_03","1062.932","the- uh, if- pe- people don't even realize this,","1064.9552","0"
"171","ATL","ATL_se0_ag1_m_03_1","997","ATL_se0_ag1_m_03","1101.5069","He- I- I don't care what's going on,","1103.4544","0"
"172","ATL","ATL_se0_ag1_m_03_1","1021","ATL_se0_ag1_m_03","1127.6142","[M- not- not even] just Jordan, like","1129.5064","1"
"173","ATL","ATL_se0_ag1_m_03_1","1046","ATL_se0_ag1_m_03","1156.5425","i- he- he wasn't like","1157.7696","0"
"174","ATL","ATL_se0_ag1_m_03_1","1052","ATL_se0_ag1_m_03","1161.7591","you don't have control over that.","1162.9517","0"
"175","ATL","ATL_se0_ag1_m_03_1","1096","ATL_se0_ag1_m_03","1218.4021","It's not here anymore.","1219.3508","0"
"176","ATL","ATL_se0_ag1_m_03_1","1106","ATL_se0_ag1_m_03","1227.5575","That's- that has nothing to do with you.","1228.8464","0"
"177","ATL","ATL_se0_ag1_m_03_1","1108","ATL_se0_ag1_m_03","1229.0255","That's not your fault.","1229.9897","0"
"178","ATL","ATL_se0_ag1_m_03_1","1114","ATL_se0_ag1_m_03","1238.3407","And [everybody ready to go with] you, and you be like, nah I'm not going there no more. I'm going this way.","1241.5476","1"
"179","ATL","ATL_se0_ag1_m_03_1","1121","ATL_se0_ag1_m_03","1253.3091","if it was- if it wasn't his fault, like if- if he was [traded or something like that.]","1257.0522","0"
"180","ATL","ATL_se0_ag1_m_03_1","1175","ATL_se0_ag1_m_03","1326.1031","I don't [know.]","1326.7063","0"
"181","ATL","ATL_se0_ag1_m_03_1","1234","ATL_se0_ag1_m_03","1376.9114","I don't wa- I don't wanna","1378.0782","1"
"182","ATL","ATL_se0_ag1_m_03_1","1267","ATL_se0_ag1_m_03","1414.269","I don't know,","1414.952","0"
"183","ATL","ATL_se0_ag1_m_03_1","1286","ATL_se0_ag1_m_03","1431.9132","[You never won a ring, you neve-]","1433.1843","0"
"184","ATL","ATL_se0_ag1_m_03_1","1290","ATL_se0_ag1_m_03","1433.6634","[you never- you never won]  a ring. [You never did] this,","1436.0686","1"
"185","ATL","ATL_se0_ag1_m_03_1","1294","ATL_se0_ag1_m_03","1437.7321","they can never say them niggas traded","1439.1087","0"
